"Subject" "Activity" "means"
18 "Walking Downstairs" -0.77799317279698
18 "Walking Downstairs" -0.622761658493734
18 "Walking Downstairs" -0.53749328145871
18 "Walking Downstairs" -0.665033506271952
18 "Walking Downstairs" -0.603356276555826
18 "Walking Downstairs" -0.528420009576204
18 "Walking Downstairs" -0.617874813333395
18 "Walking Downstairs" -0.656713524546605
18 "Walking Downstairs" -0.628961179980356
18 "Walking Downstairs" -0.743608246170053
18 "Walking Downstairs" -0.654979816705833
18 "Walking Downstairs" -0.612243590244114
18 "Walking Downstairs" -0.780928428167213
18 "Walking Downstairs" -0.672094306818974
18 "Walking Downstairs" -0.70621663959074
18 "Walking Downstairs" -0.644192752866115
18 "Walking Downstairs" -0.738594816501343
18 "Walking Downstairs" -0.674226934551517
18 "Walking Downstairs" -0.690446312501126
18 "Walking Downstairs" -0.585962696268539
18 "Walking Downstairs" -0.659531216655476
18 "Walking Downstairs" -0.620789916331592
18 "Walking Downstairs" -0.640076803144351
18 "Walking Downstairs" -0.697411069729937
18 "Walking Downstairs" -0.699976372277643
18 "Walking Downstairs" -0.779767633083527
18 "Walking Downstairs" -0.792190209274884
18 "Walking Upstairs" 0.274347260646063
18 "Walking Upstairs" -0.0177434918458972
18 "Walking Upstairs" -0.108925032737064
18 "Walking Upstairs" -0.607783818968688
18 "Walking Upstairs" -0.510191378479501
18 "Walking Upstairs" -0.61306429934125
18 "Walking Upstairs" 0.669226222373046
18 "Walking Upstairs" 0.00403879092060517
18 "Walking Upstairs" 0.0921508600211059
18 "Walking Upstairs" -0.965207115039421
18 "Walking Upstairs" -0.95440802665318
18 "Walking Upstairs" -0.938900969424022
18 "Walking Upstairs" 0.0789381220355816
18 "Walking Upstairs" 0.0079481069090025
18 "Walking Upstairs" -0.00467469823628666
18 "Walking Upstairs" -0.63978102073413
18 "Walking Upstairs" -0.607971599340832
18 "Walking Upstairs" -0.762820240449202
18 "Walking Upstairs" -0.0309824871713436
18 "Walking Upstairs" -0.0747194855994359
18 "Walking Upstairs" 0.088357304227173
18 "Walking Upstairs" -0.721192598029789
18 "Walking Upstairs" -0.682653506899942
18 "Walking Upstairs" -0.653665674372188
18 "Walking Upstairs" -0.0967092754729682
18 "Walking Upstairs" -0.0423181079782632
18 "Walking Upstairs" -0.0548303497968374
18 "Walking Upstairs" -0.731348533131935
18 "Walking Upstairs" -0.786062320321895
18 "Walking Upstairs" -0.739932395222129
18 "Walking Upstairs" -0.54822165976717
18 "Walking Upstairs" -0.591225327146546
18 "Walking Upstairs" -0.54822165976717
18 "Walking Upstairs" -0.591225327146546
18 "Walking Upstairs" -0.649417950650692
18 "Walking Upstairs" -0.627762945785391
18 "Walking Upstairs" -0.60524856977632
18 "Walking Upstairs" -0.662533062898382
18 "Walking Upstairs" -0.762137610987416
18 "Walking Upstairs" -0.77799317279698
18 "Walking Upstairs" -0.622761658493734
18 "Walking Upstairs" -0.53749328145871
18 "Walking Upstairs" -0.665033506271952
18 "Walking Upstairs" -0.603356276555826
18 "Walking Upstairs" -0.528420009576204
18 "Walking Upstairs" -0.617874813333395
18 "Walking Upstairs" -0.656713524546605
18 "Walking Upstairs" -0.628961179980356
18 "Walking Upstairs" -0.743608246170053
18 "Walking Upstairs" -0.654979816705833
18 "Walking Upstairs" -0.612243590244114
18 "Walking Upstairs" -0.780928428167213
18 "Walking Upstairs" -0.672094306818974
18 "Walking Upstairs" -0.70621663959074
18 "Walking Upstairs" -0.644192752866115
18 "Walking Upstairs" -0.738594816501343
18 "Walking Upstairs" -0.674226934551517
18 "Walking Upstairs" -0.690446312501126
18 "Walking Upstairs" -0.585962696268539
18 "Walking Upstairs" -0.659531216655476
18 "Walking Upstairs" -0.620789916331592
18 "Walking Upstairs" -0.640076803144351
18 "Walking Upstairs" -0.697411069729937
18 "Walking Upstairs" -0.699976372277643
18 "Walking Upstairs" -0.779767633083527
18 "Walking Upstairs" -0.792190209274884
19 "Laying" 0.274347260646063
19 "Laying" -0.0177434918458972
19 "Laying" -0.108925032737064
19 "Laying" -0.607783818968688
19 "Laying" -0.510191378479501
19 "Laying" -0.61306429934125
19 "Laying" 0.669226222373046
19 "Laying" 0.00403879092060517
19 "Laying" 0.0921508600211059
19 "Laying" -0.965207115039421
19 "Laying" -0.95440802665318
19 "Laying" -0.938900969424022
19 "Laying" 0.0789381220355816
19 "Laying" 0.0079481069090025
19 "Laying" -0.00467469823628666
19 "Laying" -0.63978102073413
19 "Laying" -0.607971599340832
19 "Laying" -0.762820240449202
19 "Laying" -0.0309824871713436
19 "Laying" -0.0747194855994359
19 "Laying" 0.088357304227173
19 "Laying" -0.721192598029789
19 "Laying" -0.682653506899942
19 "Laying" -0.653665674372188
19 "Laying" -0.0967092754729682
19 "Laying" -0.0423181079782632
19 "Laying" -0.0548303497968374
19 "Laying" -0.731348533131935
19 "Laying" -0.786062320321895
19 "Laying" -0.739932395222129
19 "Laying" -0.54822165976717
19 "Laying" -0.591225327146546
19 "Laying" -0.54822165976717
19 "Laying" -0.591225327146546
19 "Laying" -0.649417950650692
19 "Laying" -0.627762945785391
19 "Laying" -0.60524856977632
19 "Laying" -0.662533062898382
19 "Laying" -0.762137610987416
19 "Laying" -0.77799317279698
19 "Laying" -0.622761658493734
19 "Laying" -0.53749328145871
19 "Laying" -0.665033506271952
19 "Laying" -0.603356276555826
19 "Laying" -0.528420009576204
19 "Laying" -0.617874813333395
19 "Laying" -0.656713524546605
19 "Laying" -0.628961179980356
19 "Laying" -0.743608246170053
19 "Laying" -0.654979816705833
19 "Laying" -0.612243590244114
19 "Laying" -0.780928428167213
19 "Laying" -0.672094306818974
19 "Laying" -0.70621663959074
19 "Laying" -0.644192752866115
19 "Laying" -0.738594816501343
19 "Laying" -0.674226934551517
19 "Laying" -0.690446312501126
19 "Laying" -0.585962696268539
19 "Laying" -0.659531216655476
19 "Laying" -0.620789916331592
19 "Laying" -0.640076803144351
19 "Laying" -0.697411069729937
19 "Laying" -0.699976372277643
19 "Laying" -0.779767633083527
19 "Laying" -0.792190209274884
19 "Sitting" 0.274347260646063
19 "Sitting" -0.0177434918458972
19 "Sitting" -0.108925032737064
19 "Sitting" -0.607783818968688
19 "Sitting" -0.510191378479501
19 "Sitting" -0.61306429934125
19 "Sitting" 0.669226222373046
19 "Sitting" 0.00403879092060517
19 "Sitting" 0.0921508600211059
19 "Sitting" -0.965207115039421
19 "Sitting" -0.95440802665318
19 "Sitting" -0.938900969424022
19 "Sitting" 0.0789381220355816
19 "Sitting" 0.0079481069090025
19 "Sitting" -0.00467469823628666
19 "Sitting" -0.63978102073413
19 "Sitting" -0.607971599340832
19 "Sitting" -0.762820240449202
19 "Sitting" -0.0309824871713436
19 "Sitting" -0.0747194855994359
19 "Sitting" 0.088357304227173
19 "Sitting" -0.721192598029789
19 "Sitting" -0.682653506899942
19 "Sitting" -0.653665674372188
19 "Sitting" -0.0967092754729682
19 "Sitting" -0.0423181079782632
19 "Sitting" -0.0548303497968374
19 "Sitting" -0.731348533131935
19 "Sitting" -0.786062320321895
19 "Sitting" -0.739932395222129
19 "Sitting" -0.54822165976717
19 "Sitting" -0.591225327146546
19 "Sitting" -0.54822165976717
19 "Sitting" -0.591225327146546
19 "Sitting" -0.649417950650692
19 "Sitting" -0.627762945785391
19 "Sitting" -0.60524856977632
19 "Sitting" -0.662533062898382
19 "Sitting" -0.762137610987416
19 "Sitting" -0.77799317279698
19 "Sitting" -0.622761658493734
19 "Sitting" -0.53749328145871
19 "Sitting" -0.665033506271952
19 "Sitting" -0.603356276555826
19 "Sitting" -0.528420009576204
19 "Sitting" -0.617874813333395
19 "Sitting" -0.656713524546605
19 "Sitting" -0.628961179980356
19 "Sitting" -0.743608246170053
19 "Sitting" -0.654979816705833
19 "Sitting" -0.612243590244114
19 "Sitting" -0.780928428167213
19 "Sitting" -0.672094306818974
19 "Sitting" -0.70621663959074
19 "Sitting" -0.644192752866115
19 "Sitting" -0.738594816501343
19 "Sitting" -0.674226934551517
19 "Sitting" -0.690446312501126
19 "Sitting" -0.585962696268539
19 "Sitting" -0.659531216655476
19 "Sitting" -0.620789916331592
19 "Sitting" -0.640076803144351
19 "Sitting" -0.697411069729937
19 "Sitting" -0.699976372277643
19 "Sitting" -0.779767633083527
19 "Sitting" -0.792190209274884
19 "Standing" 0.274347260646063
19 "Standing" -0.0177434918458972
19 "Standing" -0.108925032737064
19 "Standing" -0.607783818968688
19 "Standing" -0.510191378479501
19 "Standing" -0.61306429934125
19 "Standing" 0.669226222373046
19 "Standing" 0.00403879092060517
19 "Standing" 0.0921508600211059
19 "Standing" -0.965207115039421
19 "Standing" -0.95440802665318
19 "Standing" -0.938900969424022
19 "Standing" 0.0789381220355816
19 "Standing" 0.0079481069090025
19 "Standing" -0.00467469823628666
19 "Standing" -0.63978102073413
19 "Standing" -0.607971599340832
19 "Standing" -0.762820240449202
19 "Standing" -0.0309824871713436
19 "Standing" -0.0747194855994359
19 "Standing" 0.088357304227173
19 "Standing" -0.721192598029789
19 "Standing" -0.682653506899942
19 "Standing" -0.653665674372188
19 "Standing" -0.0967092754729682
19 "Standing" -0.0423181079782632
19 "Standing" -0.0548303497968374
19 "Standing" -0.731348533131935
19 "Standing" -0.786062320321895
19 "Standing" -0.739932395222129
19 "Standing" -0.54822165976717
19 "Standing" -0.591225327146546
19 "Standing" -0.54822165976717
19 "Standing" -0.591225327146546
19 "Standing" -0.649417950650692
19 "Standing" -0.627762945785391
19 "Standing" -0.60524856977632
19 "Standing" -0.662533062898382
19 "Standing" -0.762137610987416
19 "Standing" -0.77799317279698
19 "Standing" -0.622761658493734
19 "Standing" -0.53749328145871
19 "Standing" -0.665033506271952
19 "Standing" -0.603356276555826
19 "Standing" -0.528420009576204
19 "Standing" -0.617874813333395
19 "Standing" -0.656713524546605
19 "Standing" -0.628961179980356
19 "Standing" -0.743608246170053
19 "Standing" -0.654979816705833
19 "Standing" -0.612243590244114
19 "Standing" -0.780928428167213
19 "Standing" -0.672094306818974
19 "Standing" -0.70621663959074
19 "Standing" -0.644192752866115
19 "Standing" -0.738594816501343
19 "Standing" -0.674226934551517
19 "Standing" -0.690446312501126
19 "Standing" -0.585962696268539
19 "Standing" -0.659531216655476
19 "Standing" -0.620789916331592
19 "Standing" -0.640076803144351
19 "Standing" -0.697411069729937
19 "Standing" -0.699976372277643
19 "Standing" -0.779767633083527
19 "Standing" -0.792190209274884
19 "Walking" 0.274347260646063
19 "Walking" -0.0177434918458972
19 "Walking" -0.108925032737064
19 "Walking" -0.607783818968688
19 "Walking" -0.510191378479501
19 "Walking" -0.61306429934125
19 "Walking" 0.669226222373046
19 "Walking" 0.00403879092060517
19 "Walking" 0.0921508600211059
19 "Walking" -0.965207115039421
19 "Walking" -0.95440802665318
19 "Walking" -0.938900969424022
19 "Walking" 0.0789381220355816
19 "Walking" 0.0079481069090025
19 "Walking" -0.00467469823628666
19 "Walking" -0.63978102073413
19 "Walking" -0.607971599340832
19 "Walking" -0.762820240449202
19 "Walking" -0.0309824871713436
19 "Walking" -0.0747194855994359
19 "Walking" 0.088357304227173
19 "Walking" -0.721192598029789
19 "Walking" -0.682653506899942
19 "Walking" -0.653665674372188
19 "Walking" -0.0967092754729682
19 "Walking" -0.0423181079782632
19 "Walking" -0.0548303497968374
19 "Walking" -0.731348533131935
19 "Walking" -0.786062320321895
19 "Walking" -0.739932395222129
19 "Walking" -0.54822165976717
19 "Walking" -0.591225327146546
19 "Walking" -0.54822165976717
19 "Walking" -0.591225327146546
19 "Walking" -0.649417950650692
19 "Walking" -0.627762945785391
19 "Walking" -0.60524856977632
19 "Walking" -0.662533062898382
19 "Walking" -0.762137610987416
19 "Walking" -0.77799317279698
19 "Walking" -0.622761658493734
19 "Walking" -0.53749328145871
19 "Walking" -0.665033506271952
19 "Walking" -0.603356276555826
19 "Walking" -0.528420009576204
19 "Walking" -0.617874813333395
19 "Walking" -0.656713524546605
19 "Walking" -0.628961179980356
19 "Walking" -0.743608246170053
19 "Walking" -0.654979816705833
19 "Walking" -0.612243590244114
19 "Walking" -0.780928428167213
19 "Walking" -0.672094306818974
19 "Walking" -0.70621663959074
19 "Walking" -0.644192752866115
19 "Walking" -0.738594816501343
19 "Walking" -0.674226934551517
19 "Walking" -0.690446312501126
19 "Walking" -0.585962696268539
19 "Walking" -0.659531216655476
19 "Walking" -0.620789916331592
19 "Walking" -0.640076803144351
19 "Walking" -0.697411069729937
19 "Walking" -0.699976372277643
19 "Walking" -0.779767633083527
19 "Walking" -0.792190209274884
19 "Walking Downstairs" 0.274347260646063
19 "Walking Downstairs" -0.0177434918458972
19 "Walking Downstairs" -0.108925032737064
19 "Walking Downstairs" -0.607783818968688
19 "Walking Downstairs" -0.510191378479501
19 "Walking Downstairs" -0.61306429934125
19 "Walking Downstairs" 0.669226222373046
19 "Walking Downstairs" 0.00403879092060517
19 "Walking Downstairs" 0.0921508600211059
19 "Walking Downstairs" -0.965207115039421
19 "Walking Downstairs" -0.95440802665318
19 "Walking Downstairs" -0.938900969424022
19 "Walking Downstairs" 0.0789381220355816
19 "Walking Downstairs" 0.0079481069090025
19 "Walking Downstairs" -0.00467469823628666
19 "Walking Downstairs" -0.63978102073413
19 "Walking Downstairs" -0.607971599340832
19 "Walking Downstairs" -0.762820240449202
19 "Walking Downstairs" -0.0309824871713436
19 "Walking Downstairs" -0.0747194855994359
19 "Walking Downstairs" 0.088357304227173
19 "Walking Downstairs" -0.721192598029789
19 "Walking Downstairs" -0.682653506899942
19 "Walking Downstairs" -0.653665674372188
19 "Walking Downstairs" -0.0967092754729682
19 "Walking Downstairs" -0.0423181079782632
19 "Walking Downstairs" -0.0548303497968374
19 "Walking Downstairs" -0.731348533131935
19 "Walking Downstairs" -0.786062320321895
19 "Walking Downstairs" -0.739932395222129
19 "Walking Downstairs" -0.54822165976717
19 "Walking Downstairs" -0.591225327146546
19 "Walking Downstairs" -0.54822165976717
19 "Walking Downstairs" -0.591225327146546
19 "Walking Downstairs" -0.649417950650692
19 "Walking Downstairs" -0.627762945785391
19 "Walking Downstairs" -0.60524856977632
19 "Walking Downstairs" -0.662533062898382
19 "Walking Downstairs" -0.762137610987416
19 "Walking Downstairs" -0.77799317279698
19 "Walking Downstairs" -0.622761658493734
19 "Walking Downstairs" -0.53749328145871
19 "Walking Downstairs" -0.665033506271952
19 "Walking Downstairs" -0.603356276555826
19 "Walking Downstairs" -0.528420009576204
19 "Walking Downstairs" -0.617874813333395
19 "Walking Downstairs" -0.656713524546605
19 "Walking Downstairs" -0.628961179980356
19 "Walking Downstairs" -0.743608246170053
19 "Walking Downstairs" -0.654979816705833
19 "Walking Downstairs" -0.612243590244114
19 "Walking Downstairs" -0.780928428167213
19 "Walking Downstairs" -0.672094306818974
19 "Walking Downstairs" -0.70621663959074
19 "Walking Downstairs" -0.644192752866115
19 "Walking Downstairs" -0.738594816501343
19 "Walking Downstairs" -0.674226934551517
19 "Walking Downstairs" -0.690446312501126
19 "Walking Downstairs" -0.585962696268539
19 "Walking Downstairs" -0.659531216655476
19 "Walking Downstairs" -0.620789916331592
19 "Walking Downstairs" -0.640076803144351
19 "Walking Downstairs" -0.697411069729937
19 "Walking Downstairs" -0.699976372277643
19 "Walking Downstairs" -0.779767633083527
19 "Walking Downstairs" -0.792190209274884
19 "Walking Upstairs" 0.274347260646063
19 "Walking Upstairs" -0.0177434918458972
19 "Walking Upstairs" -0.108925032737064
19 "Walking Upstairs" -0.607783818968688
19 "Walking Upstairs" -0.510191378479501
19 "Walking Upstairs" -0.61306429934125
19 "Walking Upstairs" 0.669226222373046
19 "Walking Upstairs" 0.00403879092060517
19 "Walking Upstairs" 0.0921508600211059
19 "Walking Upstairs" -0.965207115039421
19 "Walking Upstairs" -0.95440802665318
19 "Walking Upstairs" -0.938900969424022
19 "Walking Upstairs" 0.0789381220355816
19 "Walking Upstairs" 0.0079481069090025
19 "Walking Upstairs" -0.00467469823628666
19 "Walking Upstairs" -0.63978102073413
19 "Walking Upstairs" -0.607971599340832
19 "Walking Upstairs" -0.762820240449202
19 "Walking Upstairs" -0.0309824871713436
19 "Walking Upstairs" -0.0747194855994359
19 "Walking Upstairs" 0.088357304227173
19 "Walking Upstairs" -0.721192598029789
19 "Walking Upstairs" -0.682653506899942
19 "Walking Upstairs" -0.653665674372188
19 "Walking Upstairs" -0.0967092754729682
19 "Walking Upstairs" -0.0423181079782632
19 "Walking Upstairs" -0.0548303497968374
19 "Walking Upstairs" -0.731348533131935
19 "Walking Upstairs" -0.786062320321895
19 "Walking Upstairs" -0.739932395222129
19 "Walking Upstairs" -0.54822165976717
19 "Walking Upstairs" -0.591225327146546
19 "Walking Upstairs" -0.54822165976717
19 "Walking Upstairs" -0.591225327146546
19 "Walking Upstairs" -0.649417950650692
19 "Walking Upstairs" -0.627762945785391
19 "Walking Upstairs" -0.60524856977632
19 "Walking Upstairs" -0.662533062898382
19 "Walking Upstairs" -0.762137610987416
19 "Walking Upstairs" -0.77799317279698
19 "Walking Upstairs" -0.622761658493734
19 "Walking Upstairs" -0.53749328145871
19 "Walking Upstairs" -0.665033506271952
19 "Walking Upstairs" -0.603356276555826
19 "Walking Upstairs" -0.528420009576204
19 "Walking Upstairs" -0.617874813333395
19 "Walking Upstairs" -0.656713524546605
19 "Walking Upstairs" -0.628961179980356
19 "Walking Upstairs" -0.743608246170053
19 "Walking Upstairs" -0.654979816705833
19 "Walking Upstairs" -0.612243590244114
19 "Walking Upstairs" -0.780928428167213
19 "Walking Upstairs" -0.672094306818974
19 "Walking Upstairs" -0.70621663959074
19 "Walking Upstairs" -0.644192752866115
19 "Walking Upstairs" -0.738594816501343
19 "Walking Upstairs" -0.674226934551517
19 "Walking Upstairs" -0.690446312501126
19 "Walking Upstairs" -0.585962696268539
19 "Walking Upstairs" -0.659531216655476
19 "Walking Upstairs" -0.620789916331592
19 "Walking Upstairs" -0.640076803144351
19 "Walking Upstairs" -0.697411069729937
19 "Walking Upstairs" -0.699976372277643
19 "Walking Upstairs" -0.779767633083527
19 "Walking Upstairs" -0.792190209274884
20 "Laying" 0.274347260646063
20 "Laying" -0.0177434918458972
20 "Laying" -0.108925032737064
20 "Laying" -0.607783818968688
20 "Laying" -0.510191378479501
20 "Laying" -0.61306429934125
20 "Laying" 0.669226222373046
20 "Laying" 0.00403879092060517
20 "Laying" 0.0921508600211059
20 "Laying" -0.965207115039421
20 "Laying" -0.95440802665318
20 "Laying" -0.938900969424022
20 "Laying" 0.0789381220355816
20 "Laying" 0.0079481069090025
20 "Laying" -0.00467469823628666
20 "Laying" -0.63978102073413
20 "Laying" -0.607971599340832
20 "Laying" -0.762820240449202
20 "Laying" -0.0309824871713436
20 "Laying" -0.0747194855994359
20 "Laying" 0.088357304227173
20 "Laying" -0.721192598029789
20 "Laying" -0.682653506899942
20 "Laying" -0.653665674372188
20 "Laying" -0.0967092754729682
20 "Laying" -0.0423181079782632
20 "Laying" -0.0548303497968374
20 "Laying" -0.731348533131935
20 "Laying" -0.786062320321895
20 "Laying" -0.739932395222129
20 "Laying" -0.54822165976717
20 "Laying" -0.591225327146546
20 "Laying" -0.54822165976717
20 "Laying" -0.591225327146546
20 "Laying" -0.649417950650692
20 "Laying" -0.627762945785391
20 "Laying" -0.60524856977632
20 "Laying" -0.662533062898382
20 "Laying" -0.762137610987416
20 "Laying" -0.77799317279698
20 "Laying" -0.622761658493734
20 "Laying" -0.53749328145871
20 "Laying" -0.665033506271952
20 "Laying" -0.603356276555826
20 "Laying" -0.528420009576204
20 "Laying" -0.617874813333395
20 "Laying" -0.656713524546605
20 "Laying" -0.628961179980356
20 "Laying" -0.743608246170053
20 "Laying" -0.654979816705833
20 "Laying" -0.612243590244114
20 "Laying" -0.780928428167213
20 "Laying" -0.672094306818974
20 "Laying" -0.70621663959074
20 "Laying" -0.644192752866115
20 "Laying" -0.738594816501343
20 "Laying" -0.674226934551517
20 "Laying" -0.690446312501126
20 "Laying" -0.585962696268539
20 "Laying" -0.659531216655476
20 "Laying" -0.620789916331592
20 "Laying" -0.640076803144351
20 "Laying" -0.697411069729937
20 "Laying" -0.699976372277643
20 "Laying" -0.779767633083527
20 "Laying" -0.792190209274884
20 "Sitting" 0.274347260646063
20 "Sitting" -0.0177434918458972
20 "Sitting" -0.108925032737064
20 "Sitting" -0.607783818968688
20 "Sitting" -0.510191378479501
20 "Sitting" -0.61306429934125
20 "Sitting" 0.669226222373046
20 "Sitting" 0.00403879092060517
20 "Sitting" 0.0921508600211059
20 "Sitting" -0.965207115039421
20 "Sitting" -0.95440802665318
20 "Sitting" -0.938900969424022
20 "Sitting" 0.0789381220355816
20 "Sitting" 0.0079481069090025
20 "Sitting" -0.00467469823628666
20 "Sitting" -0.63978102073413
20 "Sitting" -0.607971599340832
20 "Sitting" -0.762820240449202
20 "Sitting" -0.0309824871713436
20 "Sitting" -0.0747194855994359
20 "Sitting" 0.088357304227173
20 "Sitting" -0.721192598029789
20 "Sitting" -0.682653506899942
20 "Sitting" -0.653665674372188
20 "Sitting" -0.0967092754729682
20 "Sitting" -0.0423181079782632
20 "Sitting" -0.0548303497968374
20 "Sitting" -0.731348533131935
20 "Sitting" -0.786062320321895
20 "Sitting" -0.739932395222129
20 "Sitting" -0.54822165976717
20 "Sitting" -0.591225327146546
20 "Sitting" -0.54822165976717
20 "Sitting" -0.591225327146546
20 "Sitting" -0.649417950650692
20 "Sitting" -0.627762945785391
20 "Sitting" -0.60524856977632
20 "Sitting" -0.662533062898382
20 "Sitting" -0.762137610987416
20 "Sitting" -0.77799317279698
20 "Sitting" -0.622761658493734
20 "Sitting" -0.53749328145871
20 "Sitting" -0.665033506271952
20 "Sitting" -0.603356276555826
20 "Sitting" -0.528420009576204
20 "Sitting" -0.617874813333395
20 "Sitting" -0.656713524546605
20 "Sitting" -0.628961179980356
20 "Sitting" -0.743608246170053
20 "Sitting" -0.654979816705833
20 "Sitting" -0.612243590244114
20 "Sitting" -0.780928428167213
20 "Sitting" -0.672094306818974
20 "Sitting" -0.70621663959074
20 "Sitting" -0.644192752866115
20 "Sitting" -0.738594816501343
20 "Sitting" -0.674226934551517
20 "Sitting" -0.690446312501126
20 "Sitting" -0.585962696268539
20 "Sitting" -0.659531216655476
20 "Sitting" -0.620789916331592
20 "Sitting" -0.640076803144351
20 "Sitting" -0.697411069729937
20 "Sitting" -0.699976372277643
20 "Sitting" -0.779767633083527
20 "Sitting" -0.792190209274884
20 "Standing" 0.274347260646063
20 "Standing" -0.0177434918458972
20 "Standing" -0.108925032737064
20 "Standing" -0.607783818968688
20 "Standing" -0.510191378479501
20 "Standing" -0.61306429934125
20 "Standing" 0.669226222373046
20 "Standing" 0.00403879092060517
20 "Standing" 0.0921508600211059
20 "Standing" -0.965207115039421
20 "Standing" -0.95440802665318
20 "Standing" -0.938900969424022
20 "Standing" 0.0789381220355816
20 "Standing" 0.0079481069090025
20 "Standing" -0.00467469823628666
20 "Standing" -0.63978102073413
20 "Standing" -0.607971599340832
20 "Standing" -0.762820240449202
20 "Standing" -0.0309824871713436
20 "Standing" -0.0747194855994359
20 "Standing" 0.088357304227173
20 "Standing" -0.721192598029789
20 "Standing" -0.682653506899942
20 "Standing" -0.653665674372188
20 "Standing" -0.0967092754729682
20 "Standing" -0.0423181079782632
20 "Standing" -0.0548303497968374
20 "Standing" -0.731348533131935
20 "Standing" -0.786062320321895
20 "Standing" -0.739932395222129
20 "Standing" -0.54822165976717
20 "Standing" -0.591225327146546
20 "Standing" -0.54822165976717
20 "Standing" -0.591225327146546
20 "Standing" -0.649417950650692
20 "Standing" -0.627762945785391
20 "Standing" -0.60524856977632
20 "Standing" -0.662533062898382
20 "Standing" -0.762137610987416
20 "Standing" -0.77799317279698
20 "Standing" -0.622761658493734
20 "Standing" -0.53749328145871
20 "Standing" -0.665033506271952
20 "Standing" -0.603356276555826
20 "Standing" -0.528420009576204
20 "Standing" -0.617874813333395
20 "Standing" -0.656713524546605
20 "Standing" -0.628961179980356
20 "Standing" -0.743608246170053
20 "Standing" -0.654979816705833
20 "Standing" -0.612243590244114
20 "Standing" -0.780928428167213
20 "Standing" -0.672094306818974
20 "Standing" -0.70621663959074
20 "Standing" -0.644192752866115
20 "Standing" -0.738594816501343
20 "Standing" -0.674226934551517
20 "Standing" -0.690446312501126
20 "Standing" -0.585962696268539
20 "Standing" -0.659531216655476
20 "Standing" -0.620789916331592
20 "Standing" -0.640076803144351
20 "Standing" -0.697411069729937
20 "Standing" -0.699976372277643
20 "Standing" -0.779767633083527
20 "Standing" -0.792190209274884
20 "Walking" 0.274347260646063
20 "Walking" -0.0177434918458972
20 "Walking" -0.108925032737064
20 "Walking" -0.607783818968688
20 "Walking" -0.510191378479501
20 "Walking" -0.61306429934125
20 "Walking" 0.669226222373046
20 "Walking" 0.00403879092060517
20 "Walking" 0.0921508600211059
20 "Walking" -0.965207115039421
20 "Walking" -0.95440802665318
20 "Walking" -0.938900969424022
20 "Walking" 0.0789381220355816
20 "Walking" 0.0079481069090025
20 "Walking" -0.00467469823628666
20 "Walking" -0.63978102073413
20 "Walking" -0.607971599340832
20 "Walking" -0.762820240449202
20 "Walking" -0.0309824871713436
20 "Walking" -0.0747194855994359
20 "Walking" 0.088357304227173
20 "Walking" -0.721192598029789
20 "Walking" -0.682653506899942
20 "Walking" -0.653665674372188
20 "Walking" -0.0967092754729682
20 "Walking" -0.0423181079782632
20 "Walking" -0.0548303497968374
20 "Walking" -0.731348533131935
20 "Walking" -0.786062320321895
20 "Walking" -0.739932395222129
20 "Walking" -0.54822165976717
20 "Walking" -0.591225327146546
20 "Walking" -0.54822165976717
20 "Walking" -0.591225327146546
20 "Walking" -0.649417950650692
20 "Walking" -0.627762945785391
20 "Walking" -0.60524856977632
20 "Walking" -0.662533062898382
20 "Walking" -0.762137610987416
20 "Walking" -0.77799317279698
20 "Walking" -0.622761658493734
20 "Walking" -0.53749328145871
20 "Walking" -0.665033506271952
20 "Walking" -0.603356276555826
20 "Walking" -0.528420009576204
20 "Walking" -0.617874813333395
20 "Walking" -0.656713524546605
20 "Walking" -0.628961179980356
20 "Walking" -0.743608246170053
20 "Walking" -0.654979816705833
20 "Walking" -0.612243590244114
20 "Walking" -0.780928428167213
20 "Walking" -0.672094306818974
20 "Walking" -0.70621663959074
20 "Walking" -0.644192752866115
20 "Walking" -0.738594816501343
20 "Walking" -0.674226934551517
20 "Walking" -0.690446312501126
20 "Walking" -0.585962696268539
20 "Walking" -0.659531216655476
20 "Walking" -0.620789916331592
20 "Walking" -0.640076803144351
20 "Walking" -0.697411069729937
20 "Walking" -0.699976372277643
20 "Walking" -0.779767633083527
20 "Walking" -0.792190209274884
20 "Walking Downstairs" 0.274347260646063
20 "Walking Downstairs" -0.0177434918458972
20 "Walking Downstairs" -0.108925032737064
20 "Walking Downstairs" -0.607783818968688
20 "Walking Downstairs" -0.510191378479501
20 "Walking Downstairs" -0.61306429934125
20 "Walking Downstairs" 0.669226222373046
20 "Walking Downstairs" 0.00403879092060517
20 "Walking Downstairs" 0.0921508600211059
20 "Walking Downstairs" -0.965207115039421
20 "Walking Downstairs" -0.95440802665318
20 "Walking Downstairs" -0.938900969424022
20 "Walking Downstairs" 0.0789381220355816
20 "Walking Downstairs" 0.0079481069090025
20 "Walking Downstairs" -0.00467469823628666
20 "Walking Downstairs" -0.63978102073413
20 "Walking Downstairs" -0.607971599340832
20 "Walking Downstairs" -0.762820240449202
20 "Walking Downstairs" -0.0309824871713436
20 "Walking Downstairs" -0.0747194855994359
20 "Walking Downstairs" 0.088357304227173
20 "Walking Downstairs" -0.721192598029789
20 "Walking Downstairs" -0.682653506899942
20 "Walking Downstairs" -0.653665674372188
20 "Walking Downstairs" -0.0967092754729682
20 "Walking Downstairs" -0.0423181079782632
